Race,Driver,Stint,TyreCompound,Model,MSE,RSquared,UniformityScore,Parameters,TrackTemp,AirTemp
Great Britain,TSU,2,C5,Exponential,0.0683893377970613,0.6003073480611509,1.1428571428571428,[9.65625383e+01 1.66629124e-03],30.026108374384233,18.25320197044335
Great Britain,TSU,3,C3,Exponential with Asymptote,0.05954167937464804,0.6503541019593478,0.625,[9.59509053e+01 3.13289079e-03 7.56856000e+01],30.026108374384233,18.25320197044335
Great Britain,NOR,2,C3,Linear (fallback),0.0008405000000002578,0.9735697364835035,1.3333333333333333,"[np.float64(-0.21549999999999866), np.float64(92.6815)]",30.026108374384233,18.25320197044335
Great Britain,HAM,2,C3,Exponential,0.002727879009836861,0.9691312298071465,1.0,[9.20543277e+01 2.85620374e-03],30.026108374384233,18.25320197044335
Great Britain,MSC,2,C3,Exponential with Asymptote,0.1511519533993802,0.3558812165883888,0.5555555555555556,[9.47159419e+01 2.82669496e-03 7.46200001e+01],30.026108374384233,18.25320197044335
Great Britain,VET,2,C4,Exponential with Asymptote,0.01394673234680733,0.9026759449333233,0.8387096774193549,[9.51387156e+01 2.05457414e-03 7.49672000e+01],30.026108374384233,18.25320197044335
Great Britain,SAI,2,C3,Exponential with Asymptote,0.0523907339899181,0.44388894215685903,1.0,[9.28379822e+01 2.13722913e-03 7.35456000e+01],30.026108374384233,18.25320197044335
Great Britain,LAT,2,C4,Exponential with Asymptote,0.17726627439044254,0.318790787005482,0.8235294117647058,[94.00831743  0.35337205 95.04477447],30.026108374384233,18.25320197044335
Great Britain,LAT,5,C5,Exponential with Asymptote,0.3573200413629542,0.15093281571824213,0.8,[9.36696484e+01 8.24082338e-03 1.04547300e+02],30.026108374384233,18.25320197044335
Austria,VER,1,C4,Exponential with Asymptote,0.06980066813026112,0.7505406797285958,0.7272727272727273,[6.99617352e+01 1.70799533e-02 7.91032000e+01],30.74671052631579,20.25592105263158
Austria,VER,2,C3,Exponential with Asymptote,0.08910472916254261,0.6041835734160266,0.38095238095238093,[6.98765052e+01 7.25717765e-03 7.87996000e+01],30.74671052631579,20.25592105263158
Austria,VER,3,C3,Exponential with Asymptote,0.03289997345671101,0.563032076255388,0.631578947368421,[69.33567475  0.32261236 70.08982467],30.74671052631579,20.25592105263158
Austria,VER,5,C4,Linear (fallback),0.24762855380730417,0.06859103159776725,0.5,"[np.float64(0.03911888111888093), np.float64(68.1996794871795)]",30.74671052631579,20.25592105263158
Austria,GAS,1,C4,Exponential with Asymptote,0.06374214291674897,0.7096834753702734,0.8,[73.08330802  1.         71.77207548],30.74671052631579,20.25592105263158
Austria,GAS,2,C3,Exponential with Asymptote,0.04391310184097159,0.7557274386797495,0.8333333333333334,[70.90043227  0.08969606 72.29993907],30.74671052631579,20.25592105263158
Austria,GAS,3,None,Exponential with Asymptote,0.024279246628599226,0.11753276094735765,0.6666666666666666,[70.62401645  0.49628958 70.82905308],30.74671052631579,20.25592105263158
Austria,PER,1,C4,Exponential with Asymptote,0.36860111071288787,0.42758914971188533,0.5,[7.18284802e+01 3.72420249e-02 7.52635677e+01],30.74671052631579,20.25592105263158
Austria,ALO,1,C3,Double Exponential,0.13374150461414444,0.2978099077499542,0.75,[7.33266191e+01 1.00000000e+00 7.33695562e-16 1.55117846e-02],30.74671052631579,20.25592105263158
Austria,ALO,2,C3,Linear (fallback),0.19614332897411788,0.08017277323396133,0.7142857142857143,"[np.float64(-0.01618664477285163), np.float64(71.13909113300494)]",30.74671052631579,20.25592105263158
Austria,ALO,4,C4,Exponential with Asymptote,0.11980415600113234,0.11741781940166451,0.5454545454545454,[68.91364496  0.20260937 69.37755794],30.74671052631579,20.25592105263158
Austria,LEC,1,C4,Exponential with Asymptote,0.06524313522918097,0.42969489056170074,0.6956521739130435,[7.02619496e+01 3.94832759e-03 7.86005000e+01],30.74671052631579,20.25592105263158
Austria,LEC,2,C3,Exponential with Asymptote,0.06586036819603466,0.6810843603972334,1.0,[69.2848207   0.0867479  70.78455684],30.74671052631579,20.25592105263158
Austria,LEC,3,C3,Exponential,0.024108263393951827,0.25486646168460003,0.5714285714285714,[6.91522118e+01 6.57514983e-04],30.74671052631579,20.25592105263158
Austria,LEC,5,C4,Exponential with Asymptote,0.07684685604681575,0.7005139581318975,0.7272727272727273,[67.45620157  0.15737183 69.4464139 ],30.74671052631579,20.25592105263158
Austria,STR,1,C4,Exponential with Asymptote,0.051827991259562244,0.36042289949776896,0.9230769230769231,[71.56487519  0.11144465 72.27112374],30.74671052631579,20.25592105263158
Austria,STR,2,C3,Exponential with Asymptote,0.17893995051530817,0.5234808269618318,0.7058823529411765,[7.10960851e+01 2.50604248e-02 7.54827988e+01],30.74671052631579,20.25592105263158
Austria,STR,3,C4,Exponential with Asymptote,0.009694120653779748,0.6224208717048494,0.8571428571428571,[70.50526552  0.51774532 70.11131487],30.74671052631579,20.25592105263158
Austria,STR,4,C4,Exponential with Asymptote,0.015287604528583014,0.5233493041224679,1.3333333333333333,[7.00225661e+01 5.04992730e-03 7.76941000e+01],30.74671052631579,20.25592105263158
Austria,MAG,1,C4,Exponential with Asymptote,0.08108200179420867,0.2896468651904902,0.6153846153846154,[7.13705927e+01 6.13736393e-03 7.95145999e+01],30.74671052631579,20.25592105263158
Austria,MAG,2,C3,Exponential with Asymptote,0.1667669139502521,0.35641541944296573,0.8695652173913043,[70.39508402  0.48008978 71.66297593],30.74671052631579,20.25592105263158
Austria,MAG,3,None,Exponential,0.021957534710567824,0.6040867697161547,1.0,[7.07747175e+01 7.01438001e-04],30.74671052631579,20.25592105263158
Austria,MAG,5,None,Exponential with Asymptote,0.1602934206358927,0.33286384849777906,0.9090909090909091,[69.04164205  0.66566883 70.89030156],30.74671052631579,20.25592105263158
Austria,TSU,1,C3,Exponential with Asymptote,0.07052114604235857,0.1924732170035386,0.6086956521739131,[71.77456114  0.18750053 72.341594  ],30.74671052631579,20.25592105263158
Austria,TSU,2,C4,Exponential with Asymptote,0.5954392154958837,0.2523462884247555,1.2222222222222223,[70.70542473  0.18809051 72.3004129 ],30.74671052631579,20.25592105263158
Austria,TSU,3,C3,Exponential with Asymptote,0.22047810468017562,0.11154300965351438,0.6666666666666666,[7.04810060e+01 7.51541698e-03 7.93033698e+01],30.74671052631579,20.25592105263158
Austria,TSU,4,C3,Exponential with Asymptote,0.06522246529855326,0.30457570473903084,0.9090909090909091,[70.16498869  0.12782511 70.96813599],30.74671052631579,20.25592105263158
Austria,ALB,1,C4,Double Exponential,0.03605455052308784,0.864333201168364,1.1111111111111112,[7.32825210e+01 1.00000000e+00 2.29755674e-18 2.09329464e-02],30.74671052631579,20.25592105263158
Austria,ALB,2,C3,Exponential with Asymptote,0.061495747129936294,0.6915164373294049,0.7407407407407407,[70.90847501  0.0839335  72.3070841 ],30.74671052631579,20.25592105263158
Austria,ALB,3,C3,Exponential with Asymptote,0.10070294625647393,0.11706308851647962,1.0769230769230769,[70.33947654  0.76998914 70.75476568],30.74671052631579,20.25592105263158
Austria,ALB,5,None,Exponential with Asymptote,0.3798380329108592,0.2412083058977591,0.6666666666666666,[71.94782883  1.         70.71151619],30.74671052631579,20.25592105263158
Austria,ZHO,1,C3,Exponential with Asymptote,0.06496254496984177,0.2794955560714989,0.4,[7.19237962e+01 3.06967567e-03 8.05211000e+01],30.74671052631579,20.25592105263158
Austria,ZHO,3,C3,Exponential with Asymptote,0.25889047386068675,0.4558577661576362,1.1,[7.06055058e+01 4.60379089e-02 7.32474680e+01],30.74671052631579,20.25592105263158
Austria,ZHO,4,C4,Linear (fallback),0.0860433166666664,0.07118098534789286,1.1111111111111112,"[np.float64(0.031450000000000956), np.float64(69.97353333333334)]",30.74671052631579,20.25592105263158
Austria,ZHO,5,C4,Exponential with Asymptote,0.039612383041720524,0.38843117498415314,0.5,[69.79309049  0.10181674 70.62654549],30.74671052631579,20.25592105263158
Austria,RIC,1,C4,Exponential with Asymptote,0.14036543547718078,0.20315747988396893,0.8,[72.47138577  1.         71.84299447],30.74671052631579,20.25592105263158
Austria,RIC,2,C3,Exponential with Asymptote,0.1428871393520876,0.33628263788478063,1.0,[70.94863055  0.13681339 71.94126415],30.74671052631579,20.25592105263158
Austria,RIC,3,None,Double Exponential,0.019215163143685515,0.7980060943121594,0.4,[7.12238383e+01 1.00000000e+00 1.53230267e-19 1.28497489e-02],30.74671052631579,20.25592105263158
Austria,RIC,5,None,Exponential with Asymptote,0.4115954467802625,0.559677222500302,0.8333333333333334,[73.09934195  1.         70.52590958],30.74671052631579,20.25592105263158
Austria,OCO,1,C4,Exponential with Asymptote,0.02298121724215335,0.2642335854817841,0.5714285714285714,[7.14156078e+01 2.98691193e-03 7.90834000e+01],30.74671052631579,20.25592105263158
Austria,OCO,2,C3,Exponential with Asymptote,0.07426439759940179,0.3619877085972729,0.7692307692307693,[70.6748299   0.38866489 71.53525783],30.74671052631579,20.25592105263158
Austria,OCO,3,None,Exponential with Asymptote,0.043406694559805045,0.5276759798185405,1.0909090909090908,[7.04705769e+01 1.32568520e-02 6.48615607e+01],30.74671052631579,20.25592105263158
Austria,OCO,5,None,Exponential with Asymptote,0.06911073997388173,0.6007512849988822,1.5,[6.9854036e+01 1.2136732e-02 7.8166000e+01],30.74671052631579,20.25592105263158
Austria,NOR,1,C4,Exponential with Asymptote,0.06097459834805232,0.6638641701966421,0.6666666666666666,[72.79515281  1.         71.56048272],30.74671052631579,20.25592105263158
Austria,NOR,2,C3,Exponential with Asymptote,0.12770628903869297,0.4568411155133286,0.5925925925925926,[70.40347314  0.28974958 71.71390343],30.74671052631579,20.25592105263158
Austria,NOR,3,None,Exponential with Asymptote,0.027615925842639746,0.45014392195007125,1.0,[70.4612243  0.0876719 69.6849696],30.74671052631579,20.25592105263158
Austria,NOR,5,None,Exponential with Asymptote,0.7731696591555467,0.5166094441443501,0.5,[73.44281322  1.         70.20863661],30.74671052631579,20.25592105263158
Austria,HAM,1,C4,Exponential with Asymptote,0.1468316510684648,0.23461562461294594,0.7692307692307693,[7.17617518e+01 6.60528995e-03 6.71153798e+01],30.74671052631579,20.25592105263158
Austria,HAM,2,C3,Exponential with Asymptote,0.06105614145788042,0.31512481335481723,0.8571428571428571,[7.00733707e+01 3.43762984e-02 7.11895426e+01],30.74671052631579,20.25592105263158
Austria,HAM,3,C4,Exponential with Asymptote,2.1392832012171223,0.22628834500763795,0.8,[6.96362385e+01 5.06385832e-02 8.13274000e+01],30.74671052631579,20.25592105263158
Austria,HAM,4,C4,Exponential with Asymptote,0.06875355895174526,0.23370100707751007,1.0,[69.11355364  0.09423751 69.90149424],30.74671052631579,20.25592105263158
Austria,MSC,1,C4,Exponential with Asymptote,0.08172012621816191,0.7275072972272987,0.7692307692307693,[7.08004939e+01 1.46840927e-02 8.01955000e+01],30.74671052631579,20.25592105263158
Austria,MSC,2,C3,Exponential with Asymptote,0.09096892598957723,0.40317479946406254,0.5833333333333334,[70.41008281  0.39489108 71.41700097],30.74671052631579,20.25592105263158
Austria,MSC,3,None,Exponential with Asymptote,0.1795633916086935,0.7285964837160221,0.6666666666666666,[72.47546532  0.68550435 70.07262093],30.74671052631579,20.25592105263158
Austria,MSC,5,None,Exponential with Asymptote,0.07554341317438337,0.6007291380862634,0.5454545454545454,[69.60515886  0.09989556 71.47417134],30.74671052631579,20.25592105263158
Austria,VET,1,C3,Exponential with Asymptote,0.09114356282973005,0.6904642635809004,0.5555555555555556,[74.0793146   1.         72.18282181],30.74671052631579,20.25592105263158
Austria,VET,2,C4,Exponential with Asymptote,0.043672689133184166,0.5172603717594753,0.8235294117647058,[70.50053154  0.8647597  71.37511171],30.74671052631579,20.25592105263158
Austria,VET,3,C4,Exponential with Asymptote,1.6355127488172143,0.28871024440220683,0.8,[7.14709035e+01 5.24908199e-02 8.31380000e+01],30.74671052631579,20.25592105263158
Austria,SAI,1,C4,Exponential with Asymptote,0.034415108772728756,0.5100493511537945,0.48,[7.04414879e+01 3.89885706e-02 7.14831982e+01],30.74671052631579,20.25592105263158
Austria,SAI,2,C3,Exponential with Asymptote,0.08276142120778021,0.5575785278138748,0.8571428571428571,[69.39432444  0.12363787 70.59318553],30.74671052631579,20.25592105263158
Austria,LAT,1,C4,Double Exponential,0.08917578276123313,0.6510319004280453,0.4,[7.34623530e+01 1.00000000e+00 4.48777674e-21 1.84432230e-02],30.74671052631579,20.25592105263158
Austria,LAT,2,C3,Exponential with Asymptote,0.11565045958363415,0.7693961903841043,1.2,[7.09451706e+01 4.68652289e-02 7.43785637e+01],30.74671052631579,20.25592105263158
Austria,LAT,3,None,Exponential with Asymptote,0.27110657949579947,0.352560244732536,0.9090909090909091,[71.45914736  0.69438454 72.75314043],30.74671052631579,20.25592105263158
Austria,RUS,1,C4,Exponential with Asymptote,0.7176636662823844,0.3082073651446373,0.8,[7.09376230e+01 1.83422264e-02 8.23383000e+01],30.74671052631579,20.25592105263158
Austria,RUS,2,C3,Exponential with Asymptote,0.05597722228681524,0.7156662772900225,0.8888888888888888,[70.16777977  0.13838431 71.53983568],30.74671052631579,20.25592105263158
Austria,RUS,3,None,Exponential with Asymptote,0.04351892481636876,0.6342781400013202,1.0666666666666667,[7.06331697e+01 4.35115931e-03 5.55992000e+01],30.74671052631579,20.25592105263158
Austria,RUS,5,None,Exponential with Asymptote,0.029539499139110897,0.4902096806107903,0.5,[68.86624186  0.43307918 69.74119856],30.74671052631579,20.25592105263158
Austria,BOT,1,C4,Exponential with Asymptote,1.2759265088981298,0.12062692153524224,0.8,[7.24350545e+01 2.92132800e-02 8.27200000e+01],30.74671052631579,20.25592105263158
Austria,BOT,2,C3,Exponential with Asymptote,0.08503342375321464,0.6782141847510879,1.0344827586206897,[7.07746687e+01 4.06572140e-02 7.27752058e+01],30.74671052631579,20.25592105263158
Austria,BOT,5,None,Exponential with Asymptote,0.2267995269788831,0.6630476247387389,0.6666666666666666,[72.46701626  1.         70.0901573 ],30.74671052631579,20.25592105263158
France,VER,1,C4,Exponential with Asymptote,0.02602928722684106,0.8114932909160235,1.2857142857142858,[98.10772377  0.24027766 99.2714058 ],54.46171875,30.164843750000003
France,VER,4,C3,Linear (fallback),0.05109338888888923,0.5802620985776965,1.3333333333333333,"[np.float64(-0.32550000000000523), np.float64(98.93316666666666)]",54.46171875,30.164843750000003
France,GAS,1,C3,Exponential with Asymptote,0.051410523550062585,0.6943443062467503,1.0,[102.2630321    0.92816223 100.90571671],54.46171875,30.164843750000003
France,GAS,3,C4,Double Exponential,0.09133053884140228,0.545720018238744,0.5925925925925926,[1.01829633e+02 6.04171961e-01 2.13009745e-04 1.66391709e-02],54.46171875,30.164843750000003
France,GAS,4,C4,Exponential,12.218830997196983,0.618358214009896,1.0,[1.08241800e+02 3.94780979e-02],54.46171875,30.164843750000003
France,PER,1,C4,Exponential with Asymptote,0.043379411022088074,0.14187873425962017,0.75,[99.23881492  0.45728015 99.5473909 ],54.46171875,30.164843750000003
France,PER,3,C3,Linear (fallback),0.007441999999999407,0.723715473715494,1.3333333333333333,"[np.float64(0.17099999999999937), np.float64(97.90299999999999)]",54.46171875,30.164843750000003
France,ALO,4,C3,Linear (fallback),0.030586888888888084,0.19374282433985512,1.3333333333333333,"[np.float64(-0.10500000000000397), np.float64(98.49366666666667)]",54.46171875,30.164843750000003
France,STR,1,C4,Exponential with Asymptote,0.03504254927299541,0.2750977235436399,0.6666666666666666,[1.00399146e+02 5.53080363e-02 1.01059582e+02],54.46171875,30.164843750000003
France,STR,2,C4,Exponential with Asymptote,0.06821756818578513,0.9987332811234586,0.5185185185185185,[138.5302174    1.          99.66028961],54.46171875,30.164843750000003
France,STR,3,C3,Exponential,16.937943359377464,0.546418998167019,1.0,[1.09479772e+02 3.97486506e-02],54.46171875,30.164843750000003
France,MAG,1,C4,Exponential with Asymptote,0.10098444152100917,0.30538021680285143,0.6666666666666666,[100.89607234   1.         100.29669033],54.46171875,30.164843750000003
France,MAG,2,C4,Exponential with Asymptote,1.1054389176187487,0.795570661532732,0.4444444444444444,[106.37013503   1.          99.73145014],54.46171875,30.164843750000003
France,TSU,1,C4,Exponential with Asymptote,0.07778307969071901,0.7051044413791263,0.8888888888888888,[1.00177695e+02 1.46470828e-02 1.12207700e+02],54.46171875,30.164843750000003
France,ALB,2,C4,Exponential with Asymptote,0.08280972350367645,0.9985487532523927,0.8461538461538461,[139.11571488   1.          99.79384868],54.46171875,30.164843750000003
France,ALB,3,C3,Exponential,9.274355652723973,0.6328861594810188,1.0,[1.07714031e+02 3.53824320e-02],54.46171875,30.164843750000003
France,ZHO,1,C4,Exponential with Asymptote,0.0414274969551758,0.9301487103430137,1.1428571428571428,[102.99762782   1.         100.80010596],54.46171875,30.164843750000003
France,ZHO,2,C4,Exponential with Asymptote,0.7009079883250172,0.9019739284101165,0.5,[107.66429579   1.          99.84518787],54.46171875,30.164843750000003
France,ZHO,3,C3,Linear (fallback),13.31796049999996,0.9254745238266998,1.3333333333333333,"[np.float64(-15.7505), np.float64(134.9455)]",54.46171875,30.164843750000003
France,RIC,1,C4,Exponential with Asymptote,0.08700719664898021,0.15623315855606001,1.0666666666666667,[1.00473644e+02 2.42732810e-03 1.11697300e+02],54.46171875,30.164843750000003
France,RIC,4,C3,Exponential,14.739374921701131,0.6212637448660634,1.0,[1.09670394e+02 4.33621131e-02],54.46171875,30.164843750000003
France,OCO,2,C4,Exponential with Asymptote,0.08997459875882609,0.9983906487095997,0.8148148148148148,[139.1963303    1.          99.59901311],54.46171875,30.164843750000003
France,OCO,3,C3,Exponential,18.058580730400795,0.6249384862179759,1.0,[1.10355209e+02 4.85045976e-02],54.46171875,30.164843750000003
France,NOR,1,C4,Exponential with Asymptote,0.02552201985445567,0.11186073691899612,1.0666666666666667,[100.46104793   1.         100.24032102],54.46171875,30.164843750000003
France,NOR,3,C3,Exponential with Asymptote,0.056295250197080635,0.5176885443439114,0.5185185185185185,[102.46183069   0.91699813  99.3974251 ],54.46171875,30.164843750000003
France,NOR,4,C3,Exponential,20.207911166685548,0.5860673808332583,1.0,[1.11139474e+02 4.69002819e-02],54.46171875,30.164843750000003
France,HAM,3,C3,Linear (fallback),0.00271338888888828,0.9105128731302443,1.3333333333333333,"[np.float64(0.20349999999999824), np.float64(98.67516666666666)]",54.46171875,30.164843750000003
France,MSC,1,C4,Exponential,0.14191490208895513,0.29431582559667435,1.4285714285714286,[1.01259508e+02 1.20635331e-03],54.46171875,30.164843750000003
France,MSC,2,C4,Exponential with Asymptote,1.5216860500471632,0.7906932395686989,0.5,[107.40673955   1.         100.02471605],54.46171875,30.164843750000003
France,MSC,3,C3,Linear (fallback),35.65338272222222,0.8628202554877202,1.3333333333333333,"[np.float64(-18.340500000000006), np.float64(134.08883333333335)]",54.46171875,30.164843750000003
France,MSC,4,C3,Exponential with Asymptote,0.04884918015533004,0.5608931918236666,1.0,[1.00129652e+02 1.56848686e-03 7.92544008e+01],54.46171875,30.164843750000003
France,MSC,5,C3,Exponential,4.003072397117844,0.6199428941184463,1.0,[1.05453752e+02 2.25769716e-02],54.46171875,30.164843750000003
France,VET,1,C4,Exponential with Asymptote,0.025816923883114275,0.7065997535674478,0.7142857142857143,[ 99.94189733   0.18189473 100.99715068],54.46171875,30.164843750000003
France,VET,3,C3,Exponential,18.31126586341969,0.4621367426893961,1.0,[1.08958582e+02 3.48489948e-02],54.46171875,30.164843750000003
France,SAI,1,C3,Exponential with Asymptote,0.09496636369353502,0.29008655644009884,0.875,[101.02851837   1.         100.24059526],54.46171875,30.164843750000003
France,SAI,2,C3,Exponential with Asymptote,0.20415232344179277,0.9974565525279238,0.38095238095238093,[140.25700309   1.          98.13160586],54.46171875,30.164843750000003
France,SAI,3,C4,Exponential with Asymptote,1.169429145275453,0.8736117139003093,0.6666666666666666,[103.54852358   1.          95.46087334],54.46171875,30.164843750000003
France,SAI,5,C4,Linear (fallback),0.012640500000000205,0.8536041600716457,1.3333333333333333,"[np.float64(0.332499999999996), np.float64(95.8605)]",54.46171875,30.164843750000003
France,LAT,1,C4,Exponential with Asymptote,0.026945327470349185,0.1975195733014652,1.1428571428571428,[101.78370354   1.         100.94603587],54.46171875,30.164843750000003
France,RUS,3,C3,Linear (fallback),0.07182050000000005,0.33411986129911864,1.3333333333333333,"[np.float64(0.2325000000000017), np.float64(97.73749999999998)]",54.46171875,30.164843750000003
France,BOT,2,C3,Exponential,0.11235867085319835,0.25956849557248607,0.5333333333333333,[1.00487902e+02 4.59562872e-04],54.46171875,30.164843750000003
France,BOT,3,C3,Exponential with Asymptote,0.013086703516741216,0.5708551506831621,1.0,[98.01977779  0.27870285 98.58915728],54.46171875,30.164843750000003
France,BOT,4,C4,Exponential,3.113498442260109,0.7499258196752525,1.0,[1.04925033e+02 2.73183530e-02],54.46171875,30.164843750000003
Hungary,VER,2,C5,Exponential with Asymptote,0.19600469227155953,0.817344097242312,0.6153846153846154,[87.85824965  1.         84.41910505],26.720958083832333,18.559880239520957
Hungary,VER,3,C4,Exponential with Asymptote,0.06842653084794811,0.335180834924255,1.1,[83.24661042  0.12361751 83.94056033],26.720958083832333,18.559880239520957
Hungary,VER,4,C4,Exponential with Asymptote,0.07600735203435743,0.18138951947457616,0.8888888888888888,[8.26151578e+01 2.33221628e-02 8.35806725e+01],26.720958083832333,18.559880239520957
Hungary,GAS,1,C5,Exponential with Asymptote,0.9662388702469114,0.16678220772910235,0.5714285714285714,[8.55125947e+01 8.79991069e-03 9.83433000e+01],26.720958083832333,18.559880239520957
Hungary,GAS,3,C5,Exponential with Asymptote,1.3144745864124665,0.2576072148446583,0.7368421052631579,[86.82711611  0.47300936 84.20905225],26.720958083832333,18.559880239520957
Hungary,PER,2,C5,Exponential with Asymptote,0.2067620673644704,0.40789773920526995,0.5333333333333333,[86.28327865  1.         84.81397288],26.720958083832333,18.559880239520957
Hungary,PER,3,C4,Exponential with Asymptote,0.163964163498142,0.32223636479675344,0.8,[8.34424456e+01 4.60326982e-03 9.41996000e+01],26.720958083832333,18.559880239520957
Hungary,PER,4,C4,Exponential with Asymptote,0.05935504122780045,0.3081005699723892,0.9565217391304348,[8.29284792e+01 1.43989072e-03 6.56216000e+01],26.720958083832333,18.559880239520957
Hungary,ALO,2,C4,Exponential with Asymptote,0.48409663769201,0.23841097217711504,0.7777777777777778,[8.49883320e+01 6.81853376e-03 9.65602000e+01],26.720958083832333,18.559880239520957
Hungary,ALO,3,C3,Exponential with Asymptote,0.15157979310280928,0.5573477419026036,0.9,[8.61806374e+01 6.33120891e-02 8.42763240e+01],26.720958083832333,18.559880239520957
Hungary,LEC,2,C4,Exponential with Asymptote,0.03761208827567904,0.24701254159401986,0.875,[82.94084685  1.         84.14855339],26.720958083832333,18.559880239520957
Hungary,LEC,3,C4,Exponential with Asymptote,0.17861721704374234,0.12850034837875468,0.875,[83.02419516  1.         83.67330476],26.720958083832333,18.559880239520957
Hungary,LEC,4,C3,Exponential with Asymptote,1.410740641848856,0.12016049766593229,0.8571428571428571,[8.32815067e+01 8.56332736e-03 9.63358000e+01],26.720958083832333,18.559880239520957
Hungary,LEC,5,C5,Exponential with Asymptote,0.10260518257577121,0.16414812569010861,1.0,[8.19160324e+01 4.53482537e-03 9.11196000e+01],26.720958083832333,18.559880239520957
Hungary,STR,2,C5,Exponential with Asymptote,0.8259908077835125,0.19219768594887432,0.3333333333333333,[8.55003073e+01 1.08597205e-02 9.77218000e+01],26.720958083832333,18.559880239520957
Hungary,STR,4,C5,Exponential with Asymptote,1.812046029429879,0.2373323134591404,0.8421052631578947,[8.29484953e+01 1.03090202e-02 9.71289000e+01],26.720958083832333,18.559880239520957
Hungary,MAG,2,C4,Linear (fallback),1.382170049999999,0.06825220698300327,1.0,"[np.float64(0.2846000000000032), np.float64(86.0431)]",26.720958083832333,18.559880239520957
Hungary,MAG,3,C3,Exponential with Asymptote,0.14469842672583622,0.13308432445037865,0.56,[85.53521562  0.25288489 86.09812268],26.720958083832333,18.559880239520957
Hungary,MAG,4,C4,Exponential with Asymptote,0.8031267391998512,0.1659427072601789,0.896551724137931,[8.39647969e+01 3.74934875e-03 9.66229000e+01],26.720958083832333,18.559880239520957
Hungary,TSU,1,C5,Exponential with Asymptote,1.7903706896390035,0.16475090175687412,0.7272727272727273,[8.52701125e+01 1.42017080e-02 9.91529000e+01],26.720958083832333,18.559880239520957
Hungary,TSU,2,C4,Exponential with Asymptote,0.5430570359033522,0.1243333785581131,1.0526315789473684,[8.54100670e+01 4.51619884e-03 9.70530000e+01],26.720958083832333,18.559880239520957
Hungary,TSU,3,C5,Linear (fallback),0.43366930634191164,0.09959005456912617,1.0,"[np.float64(0.047510294117646915), np.float64(84.84486029411765)]",26.720958083832333,18.559880239520957
Hungary,TSU,4,C5,Exponential,4.83511079153009,0.16672356027830681,0.5714285714285714,[8.74348113e+01 5.68172797e-03],26.720958083832333,18.559880239520957
Hungary,TSU,5,C5,Linear (fallback),0.24583667499999917,0.6921082654734819,1.0,"[np.float64(0.6649), np.float64(84.08890000000001)]",26.720958083832333,18.559880239520957
Hungary,ALB,1,C5,Exponential with Asymptote,0.9137438263505164,0.9718832739491496,0.23529411764705882,[109.70107329   1.          85.72974359],26.720958083832333,18.559880239520957
Hungary,ALB,3,C4,Exponential with Asymptote,0.5926180252540648,0.26488366355823767,0.8571428571428571,[87.08099073  0.75481779 85.69670239],26.720958083832333,18.559880239520957
Hungary,ALB,4,C5,Exponential with Asymptote,0.08577020879702313,0.8932248914768827,0.7272727272727273,[8.31372282e+01 1.12025076e-02 9.50147000e+01],26.720958083832333,18.559880239520957
Hungary,ZHO,1,C4,Exponential with Asymptote,0.13494461712983788,0.3071441565676658,0.6956521739130435,[85.06479997  0.11646667 86.21071012],26.720958083832333,18.559880239520957
Hungary,ZHO,2,C3,Exponential with Asymptote,0.5129516084256468,0.3120876880245096,0.5714285714285714,[8.47789294e+01 6.83903863e-03 9.65877000e+01],26.720958083832333,18.559880239520957
Hungary,ZHO,3,C5,Linear (fallback),0.17592585745682918,0.05484276900149798,0.5714285714285714,"[np.float64(0.025063736263736286), np.float64(82.45965714285715)]",26.720958083832333,18.559880239520957
Hungary,RIC,2,C5,Exponential with Asymptote,1.3923287042335903,0.30165506375366535,0.3076923076923077,[8.49884892e+01 1.53955352e-02 9.92519000e+01],26.720958083832333,18.559880239520957
Hungary,RIC,3,C4,Exponential with Asymptote,0.043318603383933854,0.6241001627286443,0.4827586206896552,[8.43606593e+01 7.12052242e-02 8.54233425e+01],26.720958083832333,18.559880239520957
Hungary,RIC,4,C3,Exponential with Asymptote,0.8155087973680117,0.4146548384595118,0.7368421052631579,[88.01654445  1.         84.74382265],26.720958083832333,18.559880239520957
Hungary,OCO,2,C4,Exponential with Asymptote,0.3368509914637359,0.33488104134884766,0.9,[8.48838635e+01 6.55193613e-03 9.64843000e+01],26.720958083832333,18.559880239520957
Hungary,OCO,3,C3,Exponential with Asymptote,0.041427168099142084,0.7175949324112314,1.105263157894737,[8.55202156e+01 3.18703844e-03 7.65329379e+01],26.720958083832333,18.559880239520957
Hungary,NOR,2,C5,Exponential with Asymptote,0.6407783239306039,0.7778284701720088,0.7272727272727273,[8.27218620e+01 3.59595204e-02 9.86183000e+01],26.720958083832333,18.559880239520957
Hungary,NOR,3,C4,Exponential with Asymptote,0.09246658454838592,0.7065237843414365,1.0833333333333333,[8.37678435e+01 6.65893885e-03 9.41017000e+01],26.720958083832333,18.559880239520957
Hungary,HAM,2,C4,Exponential with Asymptote,0.4332933367199901,0.29774666409647055,0.75,[8.40959031e+01 8.20226363e-03 9.61268000e+01],26.720958083832333,18.559880239520957
Hungary,HAM,3,C4,Exponential with Asymptote,0.10491484346453986,0.3242348334381788,0.6666666666666666,[8.33977520e+01 2.69212607e-03 9.33493000e+01],26.720958083832333,18.559880239520957
